attendance,home_initial,vis_initial,score_starter_home,score_bench_home,score_starter_vis,score_bench_vis,recovery_time,perform,def_perf_home,off_perf_home,def_perf_vis,off_perf_vis,class,frac_season,day_hour,ref1,ref2,ref3,home_temp,travel_miles
15424,NOP,MIL,89.02552023999391,66.3382865725424,84.68414327306655,41.678194857563405,4.0,31.0,113.0,123.33333333333331,102.66666666666669,117.66666666666669,1,0.5965909090909091,19.5,Marat Kogut,Kevin Scott,Tom Washington,35.42,910.1
18055,HOU,CHO,76.0646022588421,23.26583762527741,65.17113279440865,53.985356057882136,3.0,27.0,113.33333333333331,123.33333333333331,120.0,102.33333333333331,1,0.5965909090909091,20.0,Sean Corbin,Tre Maddox,C.J. Washington,72.6,926.9
19520,DEN,POR,76.01953369905956,44.15821624915965,90.93361370351015,21.72083192615108,5.0,32.66666666666667,103.0,116.66666666666669,121.66666666666669,110.66666666666669,1,0.5965909090909091,21.0,Scott Foster,Mark Lindsay,J.T. Orr,,983.2
18997,LAL,SAS,76.0387136672851,52.55147359654854,69.35806130708379,56.19677111060608,4.0,35.0,116.0,122.0,115.66666666666669,105.33333333333331,1,0.5965909090909091,22.0,Kevin Cutler,Jacyn Goble,Josh Tiven,51.26,1203.5
13707,DET,PHO,53.84433519190448,61.87801781253394,66.85784249706151,32.84931697931698,4.0,26.0,112.0,112.0,121.33333333333331,104.33333333333331,1,0.6022727272727273,19.0,James Capers Jr.,Nate Green,Scott Wall,25.71,1690.5
19156,BOS,ORL,72.0006292234408,27.441576717541817,70.00878268743588,31.435714285714283,4.0,28.666666666666664,99.66666666666669,117.0,109.66666666666669,101.33333333333331,0,0.6022727272727273,19.5,Marc Davis,Aaron Smith,Leon Wood,39.44,1114.5
14352,BRK,GSW,62.914472680097674,41.100707625707614,67.02374968381783,39.291069830374546,4.0,45.66666666666667,101.0,127.0,119.33333333333331,114.66666666666669,0,0.6022727272727273,19.5,Eric Dalen,David Guthrie,James Williams,29.81,2575.7
19800,TOR,IND,87.7107310456839,32.68323532886033,72.9824059997973,49.44194207685072,5.0,19.33333333333333,111.33333333333331,126.0,125.33333333333331,125.33333333333331,1,0.6022727272727273,19.5,Derrick Collins,Jason Goldenberg,Ed Malloy,25.14,683.4
10779,MIN,ATL,72.37436422597713,41.55839377608493,81.3458276141203,32.593793079635546,4.0,20.33333333333333,124.33333333333331,117.66666666666669,124.33333333333331,113.66666666666669,1,0.6022727272727273,20.0,Mark Ayotte,Jenna Schroeder,Sean Wright,63.56,907.5
18203,OKC,CLE,73.32299845748122,54.896610572521794,67.28898305084746,17.134786967418545,7.0,20.0,107.0,115.33333333333331,109.0,111.33333333333331,0,0.6022727272727273,20.0,Tyler Ford,Courtney Kirkland,Natalie Sago,50.68,951.4
20069,DAL,MEM,45.890372865653426,35.9253512328056,53.885309332548246,59.01368356420081,4.0,34.0,118.0,111.33333333333331,117.33333333333331,119.66666666666669,1,0.6022727272727273,20.5,Brent Barnaky,Eric Lewis,Phenizee Ransom,36.6,420.4
18306,UTA,DEN,83.08822886615962,42.99135741652981,62.76297202797203,51.16477792024718,5.0,20.666666666666664,110.33333333333331,108.0,112.66666666666669,116.0,0,0.6022727272727273,21.0,Ben Taylor,Justin Van Duyne,Zach Zarba,22.54,371.5
19068,LAC,MIA,69.47423223321587,66.97797626236925,73.02384205713894,41.838403342366746,4.0,31.0,107.33333333333331,118.0,108.0,105.0,1,0.6022727272727273,22.0,Jacyn Goble,Bill Kennedy,Josh Tiven,48.17,2339.0
18895,NYK,ORL,49.922804415562446,52.55100505141488,68.5671160207692,32.044047619047625,4.0,14.666666666666668,109.0,107.0,107.0,105.0,0,0.6079545454545454,19.5,Mitchell Ervin,Evan Scott,Tom Washington,49.08,937.4
18247,CHI,NOP,59.46250381562882,36.22736488317884,89.02552023999394,66.3382865725424,6.0,24.666666666666664,110.66666666666669,103.33333333333331,115.66666666666669,119.66666666666669,1,0.6079545454545454,20.0,Mark Lindsay,Rodney Mott,Ashley Moyer-Gleich,16.8,833.5
17928,MIL,PHI,84.68414327306655,44.17819485756341,81.00683598808598,27.07051296395751,5.0,35.666666666666664,112.0,118.66666666666669,121.66666666666669,100.66666666666669,0,0.6079545454545454,20.0,Sean Corbin,Marc Davis,Dedric Taylor,27.85,694.5
19653,POR,SAS,90.93361370351015,21.720831926151074,69.35806130708377,55.28407269790767,4.0,30.333333333333336,112.0,124.66666666666669,120.66666666666669,108.0,1,0.6079545454545454,22.0,Curtis Blair,Kane Fitzgerald,Brett Nansel,53.1,1719.4
18997,LAL,HOU,76.0387136672851,52.55147359654854,93.71090354665286,45.897686063577474,4.0,28.66666666666667,116.66666666666669,119.66666666666669,117.66666666666669,119.66666666666669,1,0.6079545454545454,22.5,Brian Forte,Scott Foster,Scott Twardoski,51.17,1373.5
20779,PHI,MEM,81.00683598808598,42.98301296395752,53.885309332548246,50.53703696686455,3.0,31.333333333333336,100.66666666666669,114.0,121.66666666666669,113.0,1,0.6136363636363636,19.0,Tony Brown,Eric Dalen,Mitchell Ervin,47.55,880.6
20476,WAS,DAL,66.39328862526375,49.809809809809806,41.19719104747162,59.82300936563322,6.0,13.0,116.66666666666669,116.33333333333331,116.66666666666669,117.0,1,0.6136363636363636,19.0,Tyler Ford,Natalie Sago,Kevin Scott,26.85,1183.8
19156,BOS,ATL,69.90401192446195,23.31433657417264,62.57690106044798,51.36271963330787,4.0,16.333333333333332,100.66666666666669,114.66666666666669,118.33333333333331,111.33333333333331,0,0.6136363636363636,19.5,Kevin Cutler,Mousa Dagher,Eric Lewis,39.75,936.8
17028,IND,TOR,72.9824059997973,49.44194207685071,87.7107310456839,32.68323532886033,4.0,18.666666666666668,106.33333333333331,98.0,102.33333333333331,111.66666666666669,1,0.6136363636363636,20.0,Matt Boland,James Capers Jr.,Ben Taylor,25.0,683.4
18203,OKC,DET,73.32299845748122,54.896610572521794,47.47814956655079,41.054235676604094,4.0,15.333333333333332,103.66666666666669,104.66666666666669,109.66666666666669,99.33333333333331,0,0.6136363636363636,20.0,Derrick Collins,Matt Myers,Sean Wright,32.47,910.4
17043,PHO,HOU,66.85784249706151,46.57521423477089,79.04565704634851,33.091234450674236,3.0,42.33333333333333,104.66666666666669,107.0,121.0,108.0,0,0.6136363636363636,21.0,Brent Barnaky,Phenizee Ransom,Zach Zarba,54.22,1016.1
16760,SAC,MIA,68.45232676817831,46.22560041908447,52.7831013163982,57.18065117530608,6.0,28.0,111.66666666666669,110.33333333333331,107.33333333333331,103.33333333333331,0,0.6136363636363636,22.0,Curtis Blair,Pat Fraher,J.T. Orr,37.96,2551.1
18306,UTA,POR,83.08822886615962,41.67135741652982,77.06233258632737,35.592113043333825,3.0,20.666666666666668,112.66666666666669,109.66666666666669,121.0,113.33333333333331,1,0.6136363636363636,22.5,J.B. DeRosa,Brian Forte,Josh Tiven,38.88,635.9
16632,ORL,MIL,70.00878268743588,30.177380952380947,84.68414327306655,44.17819485756341,4.0,24.333333333333336,108.33333333333331,93.66666666666669,102.0,115.66666666666669,0,0.6193181818181818,17.0,Jacyn Goble,Scott Wall,James Williams,58.5,1063.8
19370,CHO,DAL,72.45417877142016,41.27142846248902,33.8773009702286,48.7409386585625,5.0,24.66666666666667,106.66666666666669,99.0,107.33333333333331,115.33333333333331,0,0.6193181818181818,19.0,John Butler,David Guthrie,Ben Taylor,34.82,930.2
15980,DET,NYK,47.478149566550776,59.77731259968103,57.99893223511133,50.03155285910616,3.0,9.333333333333334,108.66666666666669,112.0,103.66666666666669,108.66666666666669,0,0.6193181818181818,19.0,Courtney Kirkland,Karl Lane,Leroy Richardson,25.0,481.8
17923,IND,NOP,77.90169982073047,49.44194207685071,58.18139068533805,97.18241612719828,3.0,14.0,117.0,108.66666666666669,117.66666666666669,119.33333333333331,1,0.6193181818181818,19.5,Sean Corbin,Tyler Ford,C.J. Washington,17.58,800.2
19800,TOR,BRK,75.71433681491463,26.896228749912964,62.914472680097674,47.531010656010636,4.0,25.0,112.66666666666669,122.33333333333331,114.0,107.33333333333331,1,0.6193181818181818,19.5,Nick Buchert,Rodney Mott,Dedric Taylor,16.52,347.5
18978,MIN,LAC,59.86906856584275,46.91870542569931,70.04731081262292,56.3294671994672,6.0,28.33333333333333,125.0,130.33333333333334,118.66666666666669,116.33333333333331,1,0.6193181818181818,20.0,Derrick Collins,Ken Mauer,Jonathan Sterling,38.34,1523.5
18064,GSW,LAL,65.11530868467914,40.10312857277362,76.0387136672851,52.55147359654854,5.0,32.0,127.66666666666669,111.33333333333331,113.66666666666669,115.0,1,0.6193181818181818,20.5,Kane Fitzgerald,Tre Maddox,Leon Wood,52.48,347.6
16843,PHO,DEN,66.85784249706151,46.57521423477088,65.91056818181818,54.925599226542644,4.0,31.0,106.33333333333331,114.0,110.33333333333331,112.66666666666669,1,0.6193181818181818,21.0,Pat Fraher,Bill Kennedy,Jenna Schroeder,57.74,585.7
16756,SAC,SAS,68.45232676817831,46.22560041908447,69.35806130708377,52.40907269790767,3.0,29.0,102.66666666666669,113.33333333333331,125.33333333333331,107.0,1,0.6193181818181818,22.0,Mark Ayotte,Gediminas Petraitis,Scott Twardoski,45.08,1457.8
18203,OKC,BOS,73.32299845748122,54.896610572521794,91.78131437106305,42.130455036164854,4.0,12.0,105.33333333333331,109.33333333333331,109.0,114.66666666666669,1,0.625,15.5,Ray Acosta,Curtis Blair,Tony Brown,48.5,1495.7
16309,ATL,NYK,81.3458276141203,38.411974897817366,57.99893223511133,44.27348834297711,3.0,9.0,125.0,127.33333333333331,122.0,123.0,1,0.625,18.0,Matt Boland,Eric Dalen,Kevin Scott,48.29,746.4
21018,PHI,CHI,81.00683598808598,55.441850736354596,59.46250381562882,34.510310619612945,5.0,23.333333333333336,107.33333333333331,117.33333333333331,126.66666666666669,110.33333333333331,1,0.625,18.0,David Guthrie,Karl Lane,Justin Van Duyne,39.13,665.0
17251,WAS,MEM,66.39328862526375,48.019910819910834,53.885309332548246,54.516347311692144,4.0,16.333333333333332,116.33333333333331,111.66666666666669,108.33333333333331,111.33333333333331,0,0.625,18.0,Nick Buchert,Scott Foster,Dedric Taylor,18.53,763.7
18055,HOU,UTA,91.98794339485019,33.091234450674236,83.08822886615962,41.67135741652982,4.0,18.0,111.0,118.33333333333331,114.33333333333331,107.0,1,0.625,19.0,Brandon Adair,J.T. Orr,Sean Wright,69.0,1199.5
17240,CLE,LAC,79.4832812964615,27.864786967418546,74.6099667841024,42.26770249358484,5.0,45.66666666666666,134.33333333333334,112.66666666666669,110.33333333333331,120.0,1,0.625,19.5,Kevin Cutler,Marc Davis,Mitchell Ervin,28.67,2049.1
19726,POR,MIA,90.93361370351015,21.72083192615108,52.7831013163982,44.15587506285571,4.0,16.0,111.0,121.33333333333331,116.0,105.66666666666669,1,0.625,21.0,Ed Malloy,Evan Scott,Scott Twardoski,39.67,2707.5
13941,DET,CHO,47.478149566550776,60.8542356766041,72.45417877142016,41.271428462489034,4.0,21.0,96.66666666666669,94.66666666666669,105.0,95.66666666666669,0,0.6306818181818182,19.0,Matt Boland,Marc Davis,James Williams,34.86,504.2
16761,IND,BRK,79.1274523290917,57.42542033772028,62.914472680097674,43.30243922743922,4.0,20.0,115.0,109.33333333333331,112.33333333333331,110.33333333333331,0,0.6306818181818182,19.0,Kevin Cutler,Justin Van Duyne,Zach Zarba,20.61,965.5
17076,ORL,ATL,70.00878268743587,37.802380952380965,81.3458276141203,48.929216277127715,3.0,15.333333333333332,113.0,106.33333333333331,122.33333333333331,120.0,1,0.6306818181818182,19.0,John Butler,Marat Kogut,Ken Mauer,71.08,400.6
19800,TOR,MIN,78.90226950722234,27.419065288374487,75.3246241213983,52.91384172851564,4.0,22.0,120.66666666666669,125.0,122.66666666666669,113.66666666666669,1,0.6306818181818182,19.5,Brian Forte,Scott Foster,Lauren Holtkamp-Sterling,35.74,693.3
17463,MIL,SAC,61.856449037477596,43.491381670750215,68.45232676817831,46.22560041908447,4.0,26.333333333333336,106.66666666666669,121.33333333333331,118.33333333333331,122.66666666666669,1,0.6306818181818182,20.0,Bill Kennedy,Rodney Mott,Leroy Richardson,25.89,1774.6
19793,DAL,UTA,45.890372865653426,55.1298275474514,75.5089605734767,35.42135741652982,3.0,9.666666666666666,114.66666666666669,116.33333333333331,118.66666666666669,114.66666666666669,1,0.6306818181818182,20.5,Ray Acosta,Tony Brown,Tre Maddox,46.11,999.7
19520,DEN,SAS,65.91056818181818,62.82475342302929,52.83563631481653,72.71919610287331,4.0,18.0,106.33333333333331,120.0,124.66666666666669,113.0,1,0.6306818181818182,21.0,Sean Corbin,John Goble,Leon Wood,69.82,800.9
18064,GSW,MIA,59.188564498632644,46.02987275882013,65.3628251079864,50.416892012008255,3.0,28.0,122.33333333333331,113.0,107.0,106.33333333333331,0,0.6306818181818182,22.5,Mark Ayotte,Brent Barnaky,James Capers Jr.,58.44,2594.5
18997,LAL,PHO,76.0387136672851,52.55147359654855,60.775746022107896,34.934814814814814,4.0,36.66666666666666,107.66666666666669,121.66666666666669,120.0,101.66666666666669,1,0.6306818181818182,22.5,Ed Malloy,Gediminas Petraitis,Evan Scott,62.25,357.5
20730,PHI,LAC,83.05162765475265,53.39705906968794,91.81313741405651,48.42727696166995,4.0,33.666666666666664,107.0,115.66666666666669,114.66666666666669,117.0,0,0.6363636363636364,19.0,J.B. DeRosa,Kane Fitzgerald,Ben Taylor,47.81,2393.5
15135,WAS,CHI,66.39328862526375,44.94583674583675,59.46250381562882,34.510310619612945,4.0,15.0,112.66666666666669,114.66666666666669,124.33333333333331,109.0,1,0.6363636363636364,19.0,Mousa Dagher,Tom Washington,James Williams,33.82,594.8
15739,NOP,POR,74.93341497683602,80.43039183570029,90.93361370351015,32.03127798127798,5.0,21.333333333333336,116.0,128.33333333333334,127.33333333333331,110.0,1,0.6363636363636364,20.0,Derrick Collins,David Guthrie,J.T. Orr,33.82,2062.6
18203,OKC,SAS,73.32299845748123,50.406044534785956,52.83563631481654,50.555261676643816,3.0,17.0,109.0,108.33333333333331,118.33333333333331,112.0,1,0.6363636363636364,20.0,Eric Lewis,Tre Maddox,Jonathan Sterling,44.49,420.7
18055,HOU,BOS,91.98794339485019,33.091234450674236,91.78131437106305,43.30188360759343,4.0,21.66666666666667,109.66666666666669,118.0,114.0,113.33333333333331,1,0.6363636363636364,21.5,Tyler Ford,Josh Tiven,Scott Wall,55.59,1605.6
16200,CLE,ATL,61.8582812964615,26.198120300751878,81.60037306866575,52.46536849700086,5.0,35.0,125.66666666666669,117.66666666666669,124.66666666666669,112.66666666666669,1,0.6420454545454546,19.0,Lauren Holtkamp-Sterling,Bill Kennedy,Sean Wright,30.85,554.9
16607,ORL,DET,70.00878268743587,37.802380952380965,47.47814956655079,66.65423567660409,4.0,15.666666666666664,116.33333333333331,115.33333333333331,106.66666666666669,98.33333333333331,1,0.6420454545454546,19.0,Tony Brothers,Mitchell Ervin,J.T. Orr,76.46,955.3
15823,BRK,TOR,62.914472680097674,46.93880286380286,87.71073104568386,32.483235328860324,4.0,11.333333333333332,92.0,116.33333333333331,99.66666666666669,103.66666666666669,0,0.6420454545454546,19.5,Curtis Blair,J.B. DeRosa,Kevin Scott,32.21,347.5
17018,IND,MIL,79.1274523290917,57.42542033772028,61.856449037477596,36.771381670750216,4.0,16.666666666666664,113.66666666666669,113.33333333333331,107.0,114.0,1,0.6420454545454546,19.5,Brandon Adair,Tony Brown,Marc Davis,27.41,257.5
18835,NYK,WAS,57.99893223511133,50.03155285910616,66.39328862526375,48.12765492765494,4.0,21.0,114.66666666666669,102.33333333333331,133.0,126.0,0,0.6420454545454546,19.5,Nate Green,Marat Kogut,Zach Zarba,53.71,204.3
16889,MEM,POR,53.885309332548246,54.516347311692144,90.93361370351013,32.03127798127798,4.0,20.0,94.0,103.66666666666669,122.0,111.66666666666669,0,0.6420454545454546,20.0,Brent Barnaky,Ken Mauer,Matt Myers,50.83,1849.1
18978,MIN,CHO,57.30498126425546,44.47634172851564,56.96697426046809,42.34954206435018,4.0,26.333333333333336,119.0,123.33333333333331,103.0,104.0,1,0.6420454545454546,20.0,John Goble,Courtney Kirkland,C.J. Washington,61.42,939.0
19842,DAL,SAC,65.42404289932347,60.10487211073125,67.806767557652,46.87115962961078,4.0,30.0,118.33333333333331,118.66666666666669,118.66666666666669,115.33333333333331,1,0.6420454545454546,20.5,Derrick Collins,Ed Malloy,Jenna Schroeder,44.89,1440.7
15216,PHO,GSW,52.65329704251606,44.485835222978075,60.568681457696975,44.649755799755795,4.0,21.0,104.66666666666669,115.66666666666669,119.33333333333331,106.33333333333331,0,0.6420454545454546,21.0,Kevin Cutler,Rodney Mott,Derek Richardson,53.61,653.9
18306,UTA,MIA,75.5089605734767,35.42135741652982,65.3628251079864,50.416892012008255,4.0,17.666666666666668,104.33333333333331,109.33333333333331,110.66666666666669,107.66666666666669,0,0.6420454545454546,21.0,Sean Corbin,Gediminas Petraitis,Jonathan Sterling,36.04,2088.7
19860,DEN,LAL,65.91056818181818,47.755787905787905,76.0387136672851,52.55147359654854,4.0,18.0,113.0,123.33333333333331,116.33333333333331,124.66666666666669,1,0.6420454545454546,22.0,Ray Acosta,Mark Ayotte,James Capers Jr.,53.75,831.2
19156,BOS,LAC,84.81301248427059,31.68732835152874,82.82271188214163,57.41770249358486,4.0,25.333333333333336,113.33333333333331,123.0,114.33333333333331,123.0,1,0.6477272727272727,20.0,Scott Foster,Dedric Taylor,James Williams,38.41,2596.5
17865,NOP,OKC,74.93341497683602,80.43039183570029,73.32299845748122,50.69175882050023,4.0,15.666666666666668,120.0,121.33333333333331,108.33333333333331,118.0,1,0.6477272727272727,20.0,Eric Dalen,Karl Lane,Josh Tiven,32.75,576.8
16097,DET,MIL,46.19196848052335,58.48280806697937,84.68414327306655,50.66973331910186,16.0,24.666666666666664,102.66666666666669,91.33333333333331,106.33333333333331,116.0,1,0.6875,19.0,Brent Barnaky,Eric Dalen,Rodney Mott,20.42,253.0
17356,ATL,MIA,81.60037306866575,52.46536849700087,75.74213545281398,50.90992209271259,16.0,22.666666666666664,127.33333333333331,128.0,115.33333333333331,112.66666666666669,1,0.6875,19.5,James Capers Jr.,Courtney Kirkland,Derek Richardson,57.88,604.2
17463,CHI,CHO,56.17678952991453,41.72026732956965,72.45417877142016,44.0770811431417,17.0,19.0,112.33333333333331,107.33333333333331,92.33333333333331,101.66666666666669,0,0.6875,20.0,Ken Mauer,Scott Twardoski,Leon Wood,0.0,587.1
20806,PHI,BRK,60.94007956329385,62.151057303596886,62.914472680097674,42.53880286380286,17.0,13.666666666666664,106.0,113.33333333333331,112.0,109.33333333333331,0,0.6875,20.0,Jacyn Goble,Mark Lindsay,Ed Malloy,33.58,80.2
17078,SAC,MEM,68.45232676817831,59.72560041908447,53.885309332548246,56.04134731169214,16.0,17.666666666666664,108.0,118.66666666666669,115.66666666666669,112.66666666666669,1,0.6875,22.0,Tony Brothers,Mitchell Ervin,Bill Kennedy,,1749.5
18064,GSW,HOU,60.568681457696975,55.11642246642246,91.98794339485019,38.14484871497066,17.0,30.0,124.33333333333331,108.66666666666669,114.33333333333331,115.66666666666669,1,0.6875,22.5,Nick Buchert,J.B. DeRosa,John Goble,55.29,1645.2
18846,ORL,DAL,70.7421160207692,44.67261904761904,69.82487548927293,51.909959726702006,18.0,22.666666666666664,120.0,119.0,108.33333333333331,118.66666666666669,1,0.6931818181818182,19.0,Evan Scott,Michael Smith,Zach Zarba,54.3,962.3
18895,WAS,CLE,66.39328862526375,57.051099903731476,79.48328129646148,24.01175666438825,18.0,34.333333333333336,111.0,111.0,105.66666666666669,110.33333333333331,1,0.6931818181818182,19.0,Brian Forte,Karl Lane,Scott Twardoski,12.21,305.1
19812,NYK,IND,54.28431235207039,50.22672829770266,79.1274523290917,57.42542033772028,18.0,15.666666666666668,107.66666666666669,99.66666666666669,118.66666666666669,117.66666666666669,0,0.6931818181818182,19.5,Scott Foster,J.T. Orr,Phenizee Ransom,58.0,961.9
19800,TOR,PHO,87.7107310456839,29.836009155318365,66.85784249706151,48.00378566334232,18.0,28.666666666666664,115.0,124.66666666666669,119.66666666666669,103.0,0,0.6931818181818182,19.5,Matt Boland,Scott Wall,James Williams,,1890.3
18978,MIN,BOS,57.834147930922136,67.15160585859974,84.0530124842706,31.687328351528745,17.0,19.0,119.0,122.33333333333331,114.66666666666669,114.66666666666669,1,0.6931818181818182,20.0,Curtis Blair,Nate Green,Sean Wright,39.39,1123.8
18203,OKC,DEN,73.32299845748122,47.64133865243301,76.44851097178685,51.62695162414503,17.0,16.0,109.0,110.0,105.33333333333331,105.33333333333331,0,0.6931818181818182,20.0,Mark Ayotte,Pat Fraher,Justin Van Duyne,32.04,504.1
18306,UTA,SAS,75.5089605734767,36.74135741652982,69.35806130708377,56.19677111060608,19.0,17.333333333333336,109.33333333333331,112.33333333333331,112.33333333333331,115.66666666666669,0,0.6931818181818182,21.0,Marc Davis,Ben Taylor,Dedric Taylor,,1086.6
18997,LAL,MEM,76.0387136672851,52.551473596548526,53.885309332548246,56.04134731169214,10.0,21.33333333333333,108.66666666666669,117.66666666666669,115.0,112.0,1,0.6931818181818182,22.5,Nick Buchert,J.B. DeRosa,David Guthrie,63.12,1603.2
19946,POR,NOP,62.019820600061855,50.63462502959936,89.02552023999391,66.3382865725424,17.0,26.666666666666664,118.0,118.33333333333331,117.0,125.66666666666669,1,0.6931818181818182,22.5,Tony Brothers,Tony Brown,Mitchell Ervin,43.46,2062.6
19068,LAC,SAC,74.65293962541286,57.41770249358486,68.4523267681783,68.05213103132935,11.0,18.666666666666664,109.33333333333331,113.0,118.66666666666669,111.33333333333331,0,0.6988636363636364,15.5,Mousa Dagher,John Goble,Tre Maddox,57.09,361.0
19079,CHO,BRK,72.45417877142016,44.5770811431417,62.914472680097674,42.53880286380286,4.0,31.0,114.33333333333331,95.33333333333331,101.0,108.33333333333331,0,0.6988636363636364,19.0,Courtney Kirkland,Haywoode Workman,Sean Wright,39.54,530.4
17050,ATL,DAL,79.76840809876973,36.15742944327192,39.23134993444707,33.631054026743676,3.0,23.333333333333336,122.0,126.66666666666669,105.66666666666669,115.0,0,0.6988636363636364,19.5,Derrick Collins,Rodney Mott,Matt Myers,58.63,721.0
20506,CHI,PHO,55.320846377459745,45.48530139111534,66.85784249706151,48.00378566334232,3.0,20.333333333333336,113.33333333333331,105.33333333333331,115.66666666666669,104.33333333333331,0,0.6988636363636364,20.0,Ray Acosta,Brian Forte,J.T. Orr,25.88,1454.4
19754,MIA,CLE,52.7831013163982,73.86895622912837,61.8582812964615,41.636756664388244,3.0,28.333333333333336,106.66666666666669,120.66666666666669,113.66666666666669,107.0,1,0.6988636363636364,20.0,Scott Foster,Kevin Scott,Jonathan Sterling,65.85,1087.6
18290,MIL,PHI,84.68414327306655,50.66973331910186,73.31725265475265,63.13143406968794,4.0,28.0,103.33333333333331,118.0,122.66666666666669,101.66666666666669,0,0.6988636363636364,20.5,James Capers Jr.,Tyler Ford,Leon Wood,43.25,694.5
18306,UTA,HOU,83.08822886615962,42.99135741652983,91.98794339485019,50.92426047967654,3.0,28.333333333333336,111.33333333333331,110.0,114.0,115.33333333333331,1,0.6988636363636364,21.0,Jason Goldenberg,Bill Kennedy,Eric Lewis,35.08,1199.5
18997,LAL,BOS,76.0387136672851,52.55147359654854,84.0530124842706,31.687328351528745,4.0,12.666666666666668,105.66666666666669,118.66666666666669,115.66666666666669,114.66666666666669,1,0.7045454545454546,15.5,Tony Brown,Marc Davis,Dedric Taylor,56.33,2596.5
19626,DEN,MIN,76.44851097178685,51.62695162414503,42.378592375366566,86.47515444466706,4.0,19.0,118.66666666666669,123.66666666666669,126.0,117.0,1,0.7045454545454546,18.0,Nick Buchert,Ken Mauer,C.J. Washington,53.0,699.4
19800,TOR,IND,87.7107310456839,30.036009155318364,74.77201466330918,49.396242618887385,4.0,44.66666666666666,102.66666666666669,127.33333333333331,114.66666666666669,101.66666666666669,0,0.7045454545454546,18.0,Mark Ayotte,Scott Twardoski,Zach Zarba,38.08,683.4
18024,CHI,WAS,55.320846377459745,39.51307916889312,66.39328862526375,57.051099903731476,3.0,19.666666666666664,110.66666666666669,107.66666666666669,124.33333333333331,120.66666666666669,1,0.7045454545454546,19.0,Tony Brothers,Lauren Holtkamp-Sterling,Mark Lindsay,31.49,594.8
18203,OKC,SAS,73.32299845748123,50.40604453478594,69.35806130708377,56.19677111060608,4.0,30.0,106.0,116.66666666666669,113.66666666666669,110.0,1,0.7045454545454546,19.0,Ed Malloy,Gediminas Petraitis,Derek Richardson,45.88,420.7
18064,GSW,NOP,60.607290050523126,40.96531387359629,89.02552023999394,66.3382865725424,5.0,27.333333333333336,121.0,102.33333333333331,111.0,122.33333333333331,0,0.7045454545454546,20.5,Kevin Cutler,David Guthrie,Brett Nansel,53.28,1925.9
19393,POR,DET,62.019820600061855,50.63462502959935,46.19196848052335,48.61934652851783,5.0,16.666666666666668,113.66666666666669,112.33333333333331,110.33333333333331,105.66666666666669,0,0.7045454545454546,21.0,John Goble,Ben Taylor,Justin Van Duyne,46.96,1969.4
17336,CLE,MIA,79.48328129646148,26.178423331054912,52.7831013163982,62.996615803596455,4.0,20.0,119.0,114.66666666666669,123.33333333333331,114.66666666666669,1,0.7102272727272727,19.0,Derrick Collins,Jenna Schroeder,James Williams,34.83,1087.6
20836,PHI,ATL,78.1156322843823,42.875504582508455,81.60037306866575,46.67467082258226,4.0,24.0,106.33333333333331,117.0,130.33333333333334,114.33333333333331,1,0.7102272727272727,19.0,Scott Wall,Haywoode Workman,Zach Zarba,46.08,666.0
16580,WAS,MIL,66.39328862526375,32.57546637546638,79.20053671568951,44.44392686748897,3.0,20.33333333333333,121.33333333333331,122.66666666666669,119.33333333333331,124.66666666666669,1,0.7102272727272727,19.0,Matt Boland,Kevin Scott,Michael Smith,38.38,636.4
16162,BRK,ORL,62.914472680097674,38.38495670995671,70.7421160207692,44.67261904761904,5.0,20.33333333333333,98.0,114.33333333333331,111.33333333333331,106.0,1,0.7102272727272727,19.5,Brandon Adair,Mark Ayotte,Rodney Mott,38.38,935.0
18055,HOU,NYK,79.04565704634851,63.866546828178215,45.710253456221196,52.53762929881501,5.0,29.333333333333336,110.33333333333331,117.33333333333331,118.33333333333331,114.0,1,0.7102272727272727,20.0,Mitchell Ervin,Pat Fraher,Jonathan Sterling,66.41,1418.9
19936,DAL,MIN,69.82487548927293,42.78256917825885,57.834147930922136,50.06715822632603,3.0,24.666666666666664,119.0,129.33333333333334,134.66666666666666,121.66666666666669,1,0.7102272727272727,20.5,Brian Forte,Jason Goldenberg,J.T. Orr,60.04,862.7
18306,UTA,PHO,83.08822886615962,42.99135741652981,66.85784249706151,46.57521423477088,4.0,28.0,121.33333333333331,108.33333333333331,111.0,114.66666666666669,1,0.7102272727272727,21.0,Tyler Ford,David Guthrie,C.J. Washington,35.64,504.3
19068,LAC,MEM,81.07980408072319,76.10603950347598,65.92530933254828,50.00134731169214,5.0,29.0,106.66666666666669,118.33333333333331,123.33333333333331,109.0,1,0.7102272727272727,22.5,Kevin Cutler,Eric Lewis,Dedric Taylor,57.84,1603.2
16088,IND,CHO,74.77201466330918,36.268148973402425,64.53412105136243,52.497138863199424,5.0,57.0,99.0,114.0,106.66666666666669,99.33333333333331,0,0.7159090909090909,19.0,Tony Brothers,Ashley Moyer-Gleich,Kevin Scott,33.86,759.1
19993,TOR,MIL,87.7107310456839,29.836009155318365,84.68414327306655,49.94392686748897,3.0,36.333333333333336,96.66666666666669,114.0,112.33333333333331,123.66666666666669,0,0.7159090909090909,19.5,Derrick Collins,J.B. DeRosa,Josh Tiven,,432.1
